"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio",Anúncios,Idade,Gênero,Dia,"Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)",Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","Cliques (todos)","CPC (todos)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Taxa de compras por visualizações da página de destino","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do anúncio","Veiculação do conjunto de anúncios","Veiculação da campanha","Início dos relatórios","Término dos relatórios"
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,male,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,229,265,1.15720524,BRL,1.66,,,,1,1.66,3,0.55333333,6.26415094,1.13207547,,0,7.2489083,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",55-64,female,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,6,7,1.16666667,BRL,0.1,,,,,,0,0,14.28571429,0,,0,16.66666667,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,58,82,1.4137931,BRL,0.32,,,,,,1,0.32,3.90243902,1.2195122,,0,5.51724138,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,unknown,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,1,3,3,BRL,0.02,,,,,,0,0,6.66666667,0,,0,20,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,female,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,22,25,1.13636364,BRL,0.5,,,,,,0,0,20,0,,0,22.72727273,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,unknown,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",18-24,female,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,98,121,1.23469388,BRL,0.49021672,,,,1,0.49021672,1,0.49021672,4.05137784,0.82644628,,0,5.00221141,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,female,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,109,133,1.22018349,BRL,1.61,,,,2,0.805,3,0.53666667,12.10526316,2.2556391,,0,14.7706422,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,female,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,2,2,1,BRL,0.03,,,,,,0,0,15,0,,0,15,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,female,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,171,205,1.19883041,BRL,2.52111455,,,,,,1,2.52111455,12.29811976,0.48780488,,0,14.74335995,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,12,13,1.08333333,BRL,0.22,,,,1,0.22,1,0.22,16.92307692,7.69230769,,0,18.33333333,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,male,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,257,296,1.15175097,BRL,2.03,,,,1,2.03,2,1.015,6.85810811,0.67567568,,0,7.89883268,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,female,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,3,3,1,BRL,0.14,,,,,,0,0,46.66666667,0,,0,46.66666667,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",65+,male,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,5,6,1.2,BRL,0.09,,,,,,0,0,15,0,,0,18,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",55-64,female,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",35-44,female,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,65,74,1.13846154,BRL,1.43,,,,1,1.43,2,0.715,19.32432432,2.7027027,,0,22,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,female,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,392,483,1.23214286,BRL,2.84125608,,,,1,2.84125608,2,1.42062804,5.88251777,0.41407867,,0,7.24810225,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,female,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,2,3,1.5,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,16,19,1.1875,BRL,0.33,,,,2,0.165,3,0.11,17.36842105,15.78947368,,0,20.625,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,10,13,1.3,BRL,0.35,,,,,,0,0,26.92307692,0,,0,35,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",55-64,female,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,8,10,1.25,BRL,0.26011499,,,,,,0,0,26.01149934,0,,0,32.51437417,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,100,119,1.19,BRL,1.38,2,0.69,34.3,1,1.38,1,1.38,11.59663866,0.84033613,,200,13.8,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,female,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,18,26,1.44444444,BRL,0.54,,,,2,0.27,2,0.27,20.76923077,7.69230769,,0,30,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,59,73,1.23728814,BRL,0.77,,,,,,1,0.77,10.54794521,1.36986301,,0,13.05084746,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",18-24,male,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,192,233,1.21354167,BRL,0.7,,,,,,0,0,3.00429185,0,,0,3.64583333,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",45-54,unknown,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,1,1,1,BRL,0.06,,,,,,0,0,60,0,,0,60,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",35-44,female,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,134,164,1.2238806,BRL,1.49,3,0.49666667,41.76,,,1,1.49,9.08536585,0.6097561,,0,11.11940299,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,female,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,3,3,1,BRL,0.02,,,,,,0,0,6.66666667,0,,0,6.66666667,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",18-24,female,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,29,37,1.27586207,BRL,0.33,,,,2,0.165,3,0.11,8.91891892,8.10810811,,0,11.37931034,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",18-24,unknown,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,unknown,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",55-64,male,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,10,11,1.1,BRL,0.26,,,,,,0,0,23.63636364,0,,0,26,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,56,70,1.25,BRL,1.16,,,,2,0.58,2,0.58,16.57142857,2.85714286,,0,20.71428571,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,male,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,44,54,1.22727273,BRL,0.67,,,,2,0.335,2,0.335,12.40740741,3.7037037,,0,15.22727273,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,male,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,502,614,1.22310757,BRL,4.09,3,1.36333333,41.76,5,0.818,6,0.68166667,6.66123779,0.9771987,,60,8.14741036,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,52,55,1.05769231,BRL,0.72,,,,1,0.72,2,0.36,13.09090909,3.63636364,,0,13.84615385,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,unknown,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,2,3,1.5,BRL,0.02000885,,,,,,0,0,6.66961521,0,,0,10.00442282,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,male,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,163,185,1.13496933,BRL,1.57,,,,1,1.57,1,1.57,8.48648649,0.54054054,,0,9.63190184,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,male,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,6,6,1,BRL,0.01000442,,,,,,0,0,1.6674038,0,,0,1.6674038,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",55-64,male,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,25,27,1.08,BRL,0.15006634,,,,,,0,0,5.55801268,0,,0,6.00265369,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,male,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,831,1053,1.26714801,BRL,7.11314463,2,3.55657231,34.3,5,1.42262893,11,0.64664951,6.7551231,1.04463438,,33.33333333,8.55974083,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,unknown,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",18-24,female,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,83,105,1.26506024,BRL,0.69,,,,1,0.69,1,0.69,6.57142857,0.95238095,,0,8.31325301,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",18-24,male,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,86,104,1.20930233,BRL,1.07,,,,1,1.07,2,0.535,10.28846154,1.92307692,,0,12.44186047,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,male,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,404,467,1.15594059,BRL,4.35,,,,5,0.87,5,0.87,9.31477516,1.07066381,,0,10.76732673,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",35-44,male,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,277,320,1.15523466,BRL,2.95,,,,1,2.95,2,1.475,9.21875,0.625,,0,10.64981949,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,male,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,147,181,1.23129252,BRL,3.56,,,,8,0.445,8,0.445,19.66850829,4.4198895,,0,24.21768707,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,84,89,1.05952381,BRL,1.42,,,,1,1.42,1,1.42,15.95505618,1.12359551,,0,16.9047619,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,male,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,2,2,1,BRL,0.04,,,,,,0,0,20,0,,0,20,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,27,32,1.18518519,BRL,0.18,,,,,,0,0,5.625,0,,0,6.66666667,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",18-24,male,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,192,235,1.22395833,BRL,0.85037594,,,,1,0.85037594,1,0.85037594,3.61862102,0.42553191,,0,4.42904135,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,male,2025-10-12,103891466123901,120237514916220385,120237514996370385,120237514996380385,6,6,1,BRL,0.01,,,,,,0,0,1.66666667,0,,0,1.66666667,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,male,2025-10-12,103891466123901,120238235098310385,120238235098340385,120238235098290385,9,9,1,BRL,0.07,,,,,,0,0,7.77777778,0,,0,7.77777778,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,male,2025-10-12,103891466123901,120238235047260385,120238235047290385,120238235047280385,291,341,1.17182131,BRL,3.51,2,1.755,27.11,2,1.755,4,0.8775,10.29325513,1.17302053,,100,12.06185567,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,53,55,1.03773585,BRL,0.43,,,,1,0.43,2,0.215,7.81818182,3.63636364,,0,8.11320755,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,male,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,13,14,1.07692308,BRL,0.19,,,,,,0,0,13.57142857,0,,0,14.61538462,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,male,2025-10-12,103891466123901,120237514916220385,120237839730460385,120237839730450385,150,163,1.08666667,BRL,1.5,,,,,,0,0,9.20245399,0,,0,10,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,male,2025-10-12,103891466123901,120233437699530385,120233437699510385,120233438117660385,131,141,1.07633588,BRL,2.66117647,,,,1,2.66117647,1,2.66117647,18.87359199,0.70921986,,0,20.3143242,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",18-24,female,2025-10-12,103891466123901,120237904957610385,120237904957680385,120237904957600385,95,114,1.2,BRL,0.42,,,,1,0.42,1,0.42,3.68421053,0.87719298,,0,4.42105263,active,active,active,2025-10-12,2025-10-12
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,unknown,2025-10-12,103891466123901,120237514916220385,120237839739530385,120237839739520385,1,2,2,BRL,0.01,,,,,,0,0,5,0,,0,10,not_delivering,not_delivering,inactive,2025-10-12,2025-10-12
